ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso,inv_paid_search_lagged,inv_social_paid_lagged,inv_display_lagged,inv_video_online_lagged,inv_email_crm_lagged,inv_exterior_lagged,inv_radio_local_lagged,inv_prensa_lagged,inv_paid_search_adstock,inv_social_paid_adstock,inv_display_adstock,inv_video_online_adstock,inv_email_crm_adstock,inv_exterior_adstock,inv_radio_local_adstock,inv_prensa_adstock,inv_paid_search_transformed,inv_social_paid_transformed,inv_display_transformed,inv_video_online_transformed,inv_email_crm_transformed,inv_exterior_transformed,inv_radio_local_transformed,inv_prensa_transformed,trend,trend_idx_raw,log_trend,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,flag_rebajas,flag_black_friday,flag_navidad,flag_semana_santa,flag_payday,flag_festivo,flag_vacaciones_escolares,flag_incidencia_ecommerce,temperatura_media_z,lluvia_media_z,turismo_indice_medio_z,ciudad_a_coruna,ciudad_bilbao,ciudad_madrid,ciudad_malaga,ciudad_murcia,ciudad_palma,ciudad_sevilla,ciudad_valencia,ciudad_zaragoza,log_ventas_eur,split
Sevilla,2022-06-20,629604.4199999999,16247.0,382945.09,2528.28,1372.53,2618.19,5108.99,1826.03,3222.39,3900.4,2834.31,23411.120000000003,1231,166,29.0,38.0,11.0,0.0323571428571428,0.2347571428571428,0,0,0,0,2,0,0,0,28.685714285714287,32.34285714285714,75.35714285714286,2022,25,5108.99,2713.81,1391.25,3835.23,1372.53,3909.28,2824.96,3553.85,9403.264771635562,8698.439301156779,4742.658525900157,9820.129616570244,2249.025472185851,10918.58094223165,6779.550227317466,5807.416298454966,0.5660644626417883,0.5406793579256225,0.5590689361627246,0.6023272361954027,0.7267098513634598,0.5671948596606895,0.5698528902198228,0.6302547650493245,0.49230769230769234,129,0.8733569200260901,0.12053668025532308,-0.992708874098054,-0.2393156642875578,0.970941817426052,0.35460488704253607,-0.9350162426854146,0,0,0,0,1,0,0,0,1.764353176329014,-0.9138276212003352,1.5919529645159773,0,0,0,0,0,0,1,0,0,13.352848584688683,train
Sevilla,2022-06-27,614733.5,15984.0,374549.38,2306.38,909.46,3407.0,3157.11,1558.32,3807.33,3333.82,2850.33,21329.75,1440,156,40.0,38.0,18.0,0.0430999999999999,0.2446285714285714,3,0,0,0,7,0,3,1,29.785714285714285,29.585714285714285,71.35714285714286,2022,26,3157.11,3900.4,2528.28,2834.31,909.46,3634.26,3222.39,1000.73,7858.742385817781,9119.463580694068,5611.008041835103,9217.39425077066,1696.6189152650477,11823.195706673738,7629.097647756353,4485.17977907298,0.47675458555961,0.5640493299846115,0.6396048102103148,0.5716258143687174,0.6021122703146264,0.6057805277455235,0.6265322514475846,0.5041487860284886,0.49615384615384617,130,0.8747446489818054,-3.216245299353273e-16,-1.0,6.432490598706546e-16,1.0,3.6739403974420594e-16,-1.0,1,0,0,0,1,0,1,1,1.9331871364876743,-1.120141590851665,1.4151184896300804,0,0,0,0,0,0,1,0,0,13.32894574625915,train
Sevilla,2022-07-04,615700.91,16030.0,375436.82,2385.14,1282.6,5559.33,5156.07,1596.6,5362.76,4886.91,4824.26,31053.67,1199,229,34.0,56.0,25.0,0.0494999999999999,0.2477857142857142,7,0,0,0,2,0,7,0,29.414285714285715,30.985714285714288,68.55714285714285,2022,27,5156.07,3333.82,2306.38,2850.33,1282.6,2618.19,3807.33,1826.03,9085.44119290889,8805.49814841644,5953.535227192817,8841.636263000928,1876.4166203427667,11485.586780005304,8766.24347104163,4517.137867443787,0.5491023816863133,0.5467488775331638,0.666447021652451,0.5511322963640598,0.6492461123066133,0.5918622390540845,0.6889566806403568,0.5076982723010323,0.5,131,0.8761217438946903,-0.12053668025532283,-0.992708874098054,0.23931566428755732,0.9709418174260521,-0.3546048870425354,-0.9350162426854149,1,0,0,0,1,0,1,0,1.876178266823711,-1.0153811295779327,1.291334357209952,0,0,0,0,0,0,1,0,0,13.330518213054633,train
Sevilla,2022-07-11,634270.1599999999,16346.0,385843.5,2191.28,2043.78,4251.81,6909.61,2896.44,1721.28,6678.19,2576.13,29268.52,979,168,29.0,43.0,21.0,0.0508285714285714,0.2544571428571429,7,0,0,0,0,0,7,0,27.942857142857143,40.34285714285714,73.58571428571429,2022,28,6909.61,4886.91,2385.14,4824.26,2043.78,3407.0,5362.76,1558.32,11452.330596454445,10170.208889049864,6254.9378976753305,10571.323570950604,2700.5258171199685,12021.190085003978,11060.818256177059,4268.602720466272,0.6592793904171662,0.6167357964618386,0.6880311937247554,0.6370522502611273,0.7931292921756833,0.6136841661104454,0.7790686941493359,0.47941450559986304,0.5038461538461538,132,0.8774883665015932,-0.23931566428755743,-0.9709418174260521,0.46472317204376795,0.8854560256532102,-0.6631226582407951,-0.7485107481711012,1,0,0,0,0,0,1,0,1.6503354370010872,-0.3151964139218648,1.5136405542093658,0,0,0,0,0,0,1,0,0,13.360231839143886,train
Sevilla,2022-07-18,611436.05,15977.0,372751.02,2154.13,3567.1,4291.04,7131.99,2907.89,2990.96,5035.46,5080.69,33159.26,1229,199,43.0,49.0,15.0,0.0473857142857142,0.2484428571428571,7,0,0,0,0,0,7,0,27.61428571428572,34.82857142857143,76.0,2022,29,7131.99,6678.19,2191.28,2576.13,3567.1,5559.33,1721.28,1596.6,12858.155298227222,12780.315333429917,6256.989633488965,9447.490321117893,4512.284035991989,14575.222563752983,8910.811866515089,4157.761632279763,0.7092315076529172,0.7176030577029398,0.6881719678825615,0.5836562691599086,0.9145582399969401,0.7001745711346032,0.6959234443122614,0.4662991953356831,0.5076923076923077,133,0.8788446748773252,-0.3546048870425356,-0.9350162426854148,0.6631226582407952,0.7485107481711011,-0.885456025653209,-0.4647231720437701,1,0,0,0,0,0,1,0,1.5999045138368129,-0.7278243532245247,1.620372790836925,0,0,0,0,0,0,1,0,0,13.323567285228952,train
Sevilla,2022-07-25,618726.4,16260.0,376995.76,3323.61,1606.22,3818.02,10387.78,3162.48,5306.33,3639.9,4581.83,35826.170000000006,1103,237,34.0,59.0,24.0,0.0527,0.2516571428571428,7,0,0,0,6,0,7,0,26.928571428571427,30.985714285714288,80.92857142857143,2022,30,10387.78,5035.46,2154.13,5080.69,1606.22,4251.81,2990.96,2896.44,16816.857649113612,12703.64920005795,6221.173261767828,11221.55870872663,3185.519412597196,15183.226922814738,8782.987713234808,5391.096979367858,0.8066615193727912,0.7151580760502825,0.6857028673931935,0.6641796657312977,0.8421389705038651,0.717048086496445,0.689773952810214,0.5949666965662223,0.5115384615384615,134,0.8801908235443873,-0.46472317204376806,-0.8854560256532101,0.8229838658936558,0.5680647467311567,-0.992708874098054,-0.12053668025532294,1,0,0,0,1,0,1,0,1.4946573698418024,-1.0153811295779327,1.8382581259641908,0,0,0,0,0,0,1,0,0,13.33542006694545,train
Sevilla,2022-08-01,615031.62,16053.0,374949.08,1711.41,1008.79,1661.71,4476.59,2066.53,2431.06,3021.44,3585.03,19962.56,903,179,33.0,43.0,13.0,0.0517857142857142,0.2499714285714285,7,0,0,0,5,0,7,0,26.428571428571427,28.87142857142857,73.15714285714286,2022,31,4476.59,3639.9,3323.61,4581.83,1008.79,4291.04,5306.33,2907.89,12885.018824556806,11262.08952003477,7367.372620149088,11875.84316067231,2123.7217944090185,15678.460192111055,11015.272013602626,6142.548187620714,0.710091543762675,0.6636661568719902,0.753675259264194,0.6889715243216866,0.7033578939464354,0.7298888854624109,0.7776449796897607,0.655999678571035,0.5153846153846153,135,0.8815269635786182,-0.5680647467311556,-0.8229838658936566,0.9350162426854147,0.354604887042536,-0.9709418174260523,0.23931566428755627,1,0,0,0,1,0,1,0,1.417914660678775,-1.1735908057872428,1.494694003328734,0,0,0,0,0,0,1,0,0,13.329430586032457,train
Sevilla,2022-08-08,606182.66,15839.0,368884.25,2185.26,1151.74,3337.7,3613.19,871.63,2762.12,1589.9,3318.0,18829.54,572,150,20.0,37.0,8.0,0.0500428571428571,0.2471857142857143,7,0,0,0,0,0,7,0,27.885714285714283,33.785714285714285,76.47142857142856,2022,32,3613.19,3021.44,1711.41,3585.03,1151.74,3818.02,2431.06,3162.48,10055.699412278404,9778.693712020862,6500.202203096907,11304.328054437,1895.0426280431566,15576.865144083291,9590.986808841706,6848.008912572428,0.5986821918575586,0.5980153368966384,0.7042991955053356,0.6674499659153497,0.6537314287486204,0.7273178790357848,0.7261302976779984,0.7032775114798773,0.5192307692307693,136,0.8828532427109421,-0.663122658240795,-0.7485107481711013,0.9927088740980539,0.12053668025532369,-0.8229838658936562,0.5680647467311561,1,0,0,0,0,0,1,0,1.6415648416681692,-0.8058602070304682,1.6412139968056194,0,0,0,0,0,0,1,0,0,13.314938288442157,train
Sevilla,2022-08-15,612357.99,15938.0,373850.11,1216.01,601.17,1924.62,2482.16,2103.18,2974.13,5525.88,2557.2,19384.35,1044,96,19.0,22.0,11.0,0.0325,0.2296857142857143,1,0,0,0,0,0,7,0,24.9,31.814285714285717,80.65714285714286,2022,33,2482.16,1589.9,2185.26,3318.0,601.17,1661.71,2762.12,2066.53,7510.009706139202,7457.116227212517,6410.39143201299,10665.813235384052,1264.4349198151049,13344.358858062467,8996.261425747109,6175.335347543456,0.454171882185762,0.46384526155198536,0.6984713684836381,0.6411571344550873,0.4566714211902678,0.6618771695914062,0.6999474508440591,0.6583983257161276,0.5230769230769231,137,0.8841698054253913,-0.7485107481711011,-0.6631226582407952,0.992708874098054,-0.12053668025532309,-0.5680647467311554,0.8229838658936567,1,0,0,0,0,0,1,0,1.1833012355232335,-0.9533800402526624,1.8262586437397907,0,0,0,0,0,0,1,0,0,13.32507397448807,train
Sevilla,2022-08-22,620703.24,16114.0,378491.97,3352.58,711.68,2578.91,7453.4,2702.49,3816.4,4359.03,5353.97,30328.46,1264,154,32.0,36.0,8.0,0.0320285714285714,0.2314857142857142,0,0,0,0,4,0,7,0,24.071428571428573,31.3,64.64285714285714,2022,34,7453.4,5525.88,1216.01,2557.2,711.68,3337.7,2974.13,871.63,11208.4048530696,10000.14973632751,5382.764430808444,9489.978602999634,1154.2322219352866,13345.969143546852,8821.699926735622,4576.831208526073,0.6495418436464641,0.6087332917654413,0.6202460465903157,0.5858354250306819,0.4118967079225823,0.661931175824692,0.6916530026173844,0.5142591655093809,0.5269230769230769,138,0.885476793053563,-0.8229838658936564,-0.5680647467311559,0.9350162426854148,-0.35460488704253545,-0.2393156642875589,0.9709418174260518,0,0,0,0,1,0,1,0,1.0561276031959312,-0.9918634750062785,1.1182891925001817,0,0,0,0,0,0,1,0,0,13.338609983375674,train
Sevilla,2022-08-29,616227.35,15981.0,375878.14,1674.73,584.63,3865.57,5231.1,1974.76,1510.05,3159.68,2863.72,20864.24,1150,166,24.0,39.0,13.0,0.0324714285714285,0.2383428571428571,0,0,0,0,6,0,3,0,21.842857142857145,39.114285714285714,44.371428571428574,2022,35,5231.1,4359.03,3352.58,5353.97,584.63,1924.62,3816.4,2103.18,10835.3024265348,10359.119841796506,6851.376880025488,11522.456091949764,988.6112776773502,11934.096857660137,9550.504952378154,4849.278725115644,0.633977155808181,0.6253982535317054,0.7257345369442173,0.675879279871969,0.3394135128872054,0.6102307948214356,0.7244447819414919,0.5430675936368804,0.5307692307692308,139,0.8867743438656662,-0.8854560256532096,-0.4647231720437691,0.8229838658936571,-0.5680647467311547,0.12053668025532378,0.9927088740980539,0,0,0,0,1,0,1,0,0.7140743852121514,-0.4071290636110584,0.22211733584629706,0,0,0,0,0,0,1,0,0,13.331372871876058,train
Sevilla,2022-09-05,614271.52,15958.0,374437.17999999993,2157.26,959.64,2793.22,3298.68,1656.54,1194.83,3074.45,2437.99,17572.61,1633,201,36.0,45.0,9.0,0.0296142857142857,0.2253142857142857,0,0,0,0,1,0,0,0,20.842857142857145,33.957142857142856,18.4,2022,36,3298.68,3159.68,1674.73,2863.72,959.64,2578.91,1510.05,2702.49,8716.3312132674,9375.151905077902,6128.124972016567,10353.316459767346,1305.6539471870726,11529.482643245103,7717.8782190458005,5612.057235069386,0.5284928264155095,0.577596912009255,0.6791713330792136,0.6273620658720201,0.472629213919286,0.5937038287270757,0.6319306811131093,0.6141695695413333,0.5346153846153846,140,0.8880625931583059,-0.9350162426854147,-0.3546048870425359,0.6631226582407956,-0.7485107481711006,0.46472317204376773,0.8854560256532104,0,0,0,0,1,0,0,0,0.5605889668860963,-0.7930323954459296,-0.9260436475199911,0,0,0,0,0,0,1,0,0,13.328193952308032,train
Sevilla,2022-09-12,610725.73,15933.0,372008.0,1325.44,1026.44,2173.57,7036.31,1408.76,4682.43,4155.57,3413.53,25222.050000000003,1392,195,27.0,42.0,14.0,0.0296428571428571,0.2143428571428571,0,0,0,0,0,0,0,0,18.685714285714287,38.55714285714286,26.814285714285717,2022,37,7036.31,3074.45,2157.26,2437.99,1026.44,3865.57,1194.83,1974.76,11394.4756066337,8699.541143046741,6140.541231810768,9167.645698848773,1483.4188815154755,12512.681982433827,6211.450842379771,5341.994341041631,0.6570004043281943,0.5407422696671941,0.6800527687417037,0.5689733801623682,0.5363602533645919,0.6325027336010175,0.5265296736768028,0.5905492665935368,0.5384615384615384,141,0.889341673339142,-0.970941817426052,-0.23931566428755774,0.4647231720437685,-0.8854560256532099,0.7485107481711005,0.6631226582407957,0,0,0,0,0,0,0,0,0.22949899306846291,-0.448819451260809,-0.5540596985635863,0,0,0,0,0,0,1,0,0,13.322404887698271,train
Sevilla,2022-09-19,634170.93,16526.0,386915.83,1131.07,750.19,1991.81,4153.97,1696.64,2415.53,1043.84,3478.09,16661.14,1434,180,31.0,38.0,14.0,0.0319857142857142,0.2110428571428571,0,0,0,0,1,0,0,1,18.97142857142857,47.72857142857144,33.31428571428571,2022,38,4153.97,4155.57,1325.44,3413.53,750.19,2793.22,4682.43,1656.54,9851.207803316851,9375.294685828045,5316.791800677,9372.499704251702,1269.3866085304164,12177.731486825369,8719.873047546851,4861.736604624979,0.5887707916580832,0.5776043433804594,0.614419681720534,0.5797780775392658,0.45861163302020513,0.6198004386766182,0.6866790213291809,0.5443406529641983,0.5423076923076923,142,0.8906117140085575,-0.992708874098054,-0.12053668025532357,0.23931566428755877,-0.9709418174260518,0.9350162426854146,0.35460488704253623,0,0,0,0,1,0,0,1,0.2733519697330499,0.2374684685120098,-0.2667036768740041,0,0,0,0,0,0,1,0,0,13.36007537962121,train
Sevilla,2022-09-26,599400.5700000001,15646.0,365108.35,856.17,1160.21,2035.81,4321.67,2218.08,2410.63,2713.52,3262.6,18978.69,1570,184,34.0,40.0,18.0,0.0325285714285714,0.2200571428571428,0,0,0,0,7,0,0,0,17.228571428571428,36.35714285714285,34.31428571428571,2022,39,4321.67,1043.84,1131.07,3478.09,1160.21,2173.57,2415.53,1408.76,9247.273901658426,6669.016811496826,4586.98467044005,9570.214807763607,1604.4953129856458,11306.868615119027,8083.447480905454,4325.801962774987,0.5578289734237595,0.4089604550812824,0.5425553688748652,0.5899150168352305,0.5750823275137279,0.5842643787328752,0.6531844224673506,0.48606197766496523,0.5461538461538461,143,0.8918728420384613,-1.0,-1.8369701987210297e-16,3.6739403974420594e-16,-1.0,1.0,5.51091059616309e-16,0,0,0,0,1,0,0,0,0.0058488120790680526,-0.6134430332623891,-0.22249505815252985,0,0,0,0,0,0,1,0,0,13.303687053147222,train
Sevilla,2022-10-03,612290.8,16041.0,373476.86,967.01,347.96,2624.87,5631.28,1781.34,1798.12,3331.69,2777.22,19259.49,1491,191,27.0,39.0,18.0,0.0316714285714285,0.2117285714285714,0,0,0,0,3,0,0,0,17.314285714285713,41.24285714285714,30.485714285714288,2022,40,5631.28,2713.52,856.17,3262.6,347.96,1991.81,2410.63,1696.64,10254.916950829213,6714.930086898095,3837.7100357860327,9483.239625046344,909.5333595449761,10471.96146133927,7664.870862588545,4292.1211776649925,0.6080714092207258,0.41228130825983816,0.45361878349990503,0.5854906669023818,0.30308546514967466,0.5465859844023188,0.6287188955045198,0.4821576997057299,0.55,144,0.8931251816483445,-0.992708874098054,0.1205366802553232,-0.23931566428755807,-0.9709418174260519,0.9350162426854156,-0.35460488704253357,0,0,0,0,1,0,0,0,0.019004705078444158,-0.247850403103037,-0.3917509126861738,0,0,0,0,0,0,1,0,0,13.324964245248328,train
Sevilla,2022-10-10,625373.95,16338.0,380445.77,1503.69,465.14,1465.79,4043.73,2016.09,2887.31,2978.83,2542.6,17903.18,1612,162,30.0,34.0,19.0,0.0306428571428571,0.2105428571428571,0,0,0,0,0,0,0,0,16.685714285714287,41.71428571428572,23.11428571428572,2022,41,4043.73,3331.69,967.01,2777.22,465.14,2035.81,1798.12,2218.08,9171.188475414607,7360.648052138857,3461.5215232609216,8941.325756280125,783.4766758407416,9889.781096004452,6780.286060682554,4793.352706598995,0.5537494707884859,0.45737536176106763,0.4031408914229551,0.55667304187066,0.2439713035122287,0.5181138962329495,0.5699060959245168,0.5373051897932439,0.5538461538461539,145,0.894368854478705,-0.9709418174260521,0.23931566428755738,-0.46472317204376784,-0.8854560256532102,0.7485107481711013,-0.663122658240795,0,0,0,0,0,0,0,0,-0.07747184358364728,-0.2125739212455549,-0.7176315878330408,0,0,0,0,0,0,1,0,0,13.346106668838473,train
Sevilla,2022-10-17,628521.08,16479.0,382806.47,1623.48,263.38,2537.91,4559.25,4956.37,3061.87,2781.35,2506.73,22290.34,1578,163,35.0,35.0,15.0,0.0316857142857142,0.2136142857142857,0,0,0,0,0,0,0,0,14.242857142857144,44.24285714285714,30.2,2022,42,4559.25,2978.83,1503.69,2542.6,263.38,2624.87,2887.31,1781.34,9144.844237707304,7395.218831283314,3753.6789901195993,8354.461741582081,537.5968365442595,10042.20582200334,7294.495939443661,4657.351623959396,0.5523273394505973,0.459702101650903,0.44266860400417246,0.5229574077614074,0.13189649133877257,0.5257464260863349,0.6053170573583199,0.5229669011947274,0.5576923076923077,146,0.8956039796619494,-0.9350162426854148,0.35460488704253557,-0.6631226582407951,-0.7485107481711012,0.46472317204376873,-0.8854560256532098,0,0,0,0,0,0,0,0,-0.4524147940658676,-0.023363700373610605,-0.4043819466065951,0,0,0,0,0,0,1,0,0,13.351126437660268,train
Sevilla,2022-10-24,637597.21,16662.0,388163.12,1269.36,3254.01,3075.14,3542.02,2502.83,3386.01,3286.72,3310.97,23627.060000000005,1402,245,30.0,55.0,15.0,0.0330857142857142,0.2254285714285714,0,0,0,0,6,0,0,0,13.042857142857144,42.4,30.071428571428573,2022,43,3542.02,2781.35,1623.48,2506.73,3254.01,1465.79,3061.87,2016.09,8114.442118853653,7218.481298769988,4063.3713435777395,7937.130132028353,3442.168892790491,8997.444366502505,7803.292360638379,4810.500974375637,0.4927477548543026,0.447711826418734,0.48206134303917114,0.4973516002402593,0.8616667277630506,0.4708741213320635,0.6370356351921451,0.5390803325853153,0.5615384615384615,147,0.8968306738908747,-0.8854560256532101,0.464723172043768,-0.8229838658936557,-0.5680647467311568,0.12053668025532488,-0.9927088740980538,0,0,0,0,1,0,0,0,-0.6365972960571337,-0.161262674907401,-0.41006591187078456,0,0,0,0,0,0,1,0,0,13.365463599051441,train
Sevilla,2022-10-31,632158.54,16393.0,385186.44,1189.19,804.12,2194.51,8667.99,4756.81,4857.21,3827.58,5549.55,31846.959999999995,1809,250,40.0,55.0,20.0,0.0336,0.2196714285714285,0,0,0,0,5,0,0,0,12.785714285714286,47.65714285714286,25.32857142857143,2022,44,8667.99,3286.72,1269.36,3310.97,804.12,2537.91,3386.01,4956.37,12725.211059426827,7617.808779261992,3910.55137332553,8470.10458581843,2008.8791124766717,9285.993274876879,8458.150034414946,7842.670584625383,0.7049263573615041,0.47446428175297223,0.4629543376713115,0.5298117188910418,0.679647661632958,0.4866275936833775,0.6734191514612476,0.7566126438096633,0.5653846153846154,148,0.8980490514848282,-0.822983865893657,0.5680647467311548,-0.9350162426854141,-0.3546048870425378,-0.23931566428755782,-0.970941817426052,0,0,0,0,1,0,0,0,-0.6760649750552622,0.23212354701845114,-0.6197410749497767,0,0,0,0,0,0,1,0,0,13.35689707798107,train
Sevilla,2022-11-07,620633.1699999999,16113.0,378771.09,2012.62,433.33,5410.29,8520.62,4272.45,3289.55,7332.21,7181.64,38452.71,2104,241,40.0,50.0,20.0,0.0300142857142857,0.2059285714285714,0,0,0,0,0,0,0,0,11.05714285714286,48.08571428571429,29.02857142857143,2022,45,8520.62,3827.58,1189.19,5549.55,433.33,3075.14,4857.21,2502.83,14883.225529713414,8398.265267557195,3731.048392661595,11055.117980781979,1136.437689366835,10039.634956157659,10355.007522369715,7208.43235077523,0.7656963275226414,0.5231935892334497,0.4396868812536726,0.6574812269688065,0.4043906390828317,0.5256187444185556,0.7555379432935458,0.7242299063636803,0.5692307692307692,149,0.8992592244536401,-0.7485107481711011,0.6631226582407952,-0.992708874098054,-0.12053668025532294,-0.5680647467311545,-0.8229838658936572,0,0,0,0,0,0,0,0,-0.9413754838760142,0.2641930759797979,-0.45616918568032205,0,0,0,0,0,0,1,0,0,13.338497089100414,train
Sevilla,2022-11-14,614157.2,16000.0,374830.77,1245.98,3349.06,2441.44,8168.11,2686.12,3894.75,4927.09,7710.16,34422.71,1650,233,40.0,51.0,17.0,0.0369428571428571,0.2206571428571428,0,1,0,0,0,0,0,1,11.014285714285716,48.142857142857146,26.7,2022,46,8168.11,7332.21,2012.62,7181.64,3349.06,2194.51,3289.55,4756.81,15609.722764856706,12371.169160534317,4437.8014552300365,14367.466687508288,3746.813191278392,9724.236217118245,10020.304889540315,9081.869410465137,0.7823622746578465,0.7042310751719294,0.5261029258019447,0.7642702718097809,0.8806721394856306,0.5096802856684506,0.743197878070857,0.8065268543588805,0.573076923076923,150,0.9004613025594179,-0.6631226582407955,0.7485107481711007,-0.9927088740980541,0.12053668025532208,-0.8229838658936556,-0.568064746731157,0,1,0,0,0,0,0,1,-0.9479534303757026,0.2684690131746441,-0.5591121121317549,0,0,0,0,0,0,1,0,0,13.328007828665129,train
Sevilla,2022-11-21,632445.22,16466.0,385627.33,1490.29,591.76,1788.76,4845.48,3032.24,2417.93,4121.34,5948.21,24236.01,884,216,33.0,54.0,20.0,0.0600857142857142,0.2465571428571428,0,7,0,0,3,0,0,7,10.785714285714286,43.55714285714286,30.314285714285717,2022,47,4845.48,4927.09,1245.98,7710.16,591.76,5410.29,3894.75,4272.45,12650.341382428353,12349.79149632059,4130.550945899524,17049.013346880387,1903.144616947437,12703.467162838682,10407.948178201204,9721.57164627908,0.7024655793296005,0.7035100852168666,0.49025376987526537,0.8203156402076816,0.655660358604811,0.6395088856634479,0.7574168042841734,0.8268883562316413,0.5769230769230769,151,0.9016553933762878,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,-0.9709418174260517,-0.23931566428755907,0,1,0,0,1,0,0,1,-0.9830358117073724,-0.07467494671176503,-0.3993295330384265,0,0,0,0,0,0,1,0,0,13.35735046830077,train
Sevilla,2022-11-28,609127.48,15790.0,371367.47,4633.31,1565.17,4169.01,8758.62,2269.28,3995.0,5675.93,8015.41,39081.73,1309,234,44.0,53.0,24.0,0.0541571428571428,0.2296142857142857,0,3,4,0,7,0,0,3,10.528571428571428,45.3,22.32857142857143,2022,48,8758.62,4121.34,1490.29,5948.21,1565.17,2441.44,2417.93,2686.12,15083.790691214177,11531.214897792353,4175.14811483469,17030.068675472252,2231.270615931603,11969.040372129011,9183.096315830782,8519.062987767447,0.7704651383444643,0.6741259581102852,0.495622164720547,0.8199876508482853,0.7235503965606119,0.6116207235742052,0.7085099693741271,0.7857762545540979,0.5807692307692308,152,0.9028416023481636,-0.4647231720437684,0.88545602565321,-0.8229838658936562,0.5680647467311561,-0.9927088740980542,0.12053668025532184,0,1,1,0,1,0,0,1,-1.022503490705501,0.05574113773104439,-0.7523669311141994,0,0,0,0,0,0,1,0,0,13.31978449324256,train
